status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965405107817996000,2018-02-19T01:58:08Z,53743875,ScoopGirl79,@x_CurlyQ Totally understand I wanted to stream last week but life just gets in the way along with chronic fatigue,Twitter for Android,965023467400675000,29646099,x_CurlyQ,FALSE,FALSE,1,0,,,,,,,,,,,,,,29646099,x_CurlyQ,en,,,,,https://api.twitter.com/1.1/geo/id/3af1aa005c106143.json,Portage,"Portage, MI",city,United States,US,|,|,-85.648591|-85.491151|-85.491151|-85.648591|42.150587|42.150587|42.245344|42.245344,Michigan
965397859129549000,2018-02-19T01:29:20Z,481025236,BigBoss_DP,Might be in bed before 9pm. The post birthday fatigue is real,Twitter for Android,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/11a2c1d62d4084d1.json,Macon,"Macon, GA",city,United States,US,|,|,-83.786106|-83.522053|-83.522053|-83.786106|32.7528097|32.7528097|32.944825|32.944825,Georgia
965394819232215000,2018-02-19T01:17:15Z,382451747,kooCronnoC,Is anyone else getting serious Kevin Hart fatigue? I don't need him all over my sports,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json,Atlanta,"Atlanta, GA",city,United States,US,|,|,-84.576827|-84.289385|-84.289385|-84.576827|33.6475029|33.6475029|33.8868859|33.8868859,Georgia
965394805386867000,2018-02-19T01:17:12Z,272649366,D_Doucet24,I have Kevin Hart fatigue 😴,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/a307591cd0413588.json,Buffalo,"Buffalo, NY",city,United States,US,|,|,-78.912276|-78.79485|-78.79485|-78.912276|42.826008|42.826008|42.966451|42.966451,New York
965394519435854000,2018-02-19T01:16:04Z,74454425,odellconnie,"Re: morning headache, increased BP, no snoring/choking/waking, could still be sleep apnea, doctors may not diagnose correctly: ""Here's a short list of documented symptoms of sleep apnea:  Fatigue  Headache  Choking  Myocardial infarction.  Hypertension … https://t.co/ah2R85coRA",dlvr.it,,,,FALSE,FALSE,0,0,,,dlvr.it/QGvGQC,https://t.co/ah2R85coRA,http://dlvr.it/QGvGQC,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/fd70c22040963ac7.json,Boulder,"Boulder, CO",city,United States,US,39.97705762|-105.25858002,-105.25858002|39.97705762,-105.3017759|-105.183597|-105.183597|-105.3017759|39.953552|39.953552|40.094411|40.094411,Colorado
965370639753327000,2018-02-18T23:41:10Z,926613727,SteveNash82523,"Does your body need detox: 
•Skin breakouts,Headaches,Fatigue/low energy levels, Irritability 
I detox most nutritious food on the planet",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6955c484d8d2708d.json,Danville,"Danville, KY",city,United States,US,|,|,-84.8159616|-84.7312142|-84.7312142|-84.8159616|37.6033822|37.6033822|37.6754383|37.6754383,Kentucky
965357445953409000,2018-02-18T22:48:45Z,2156880677,MrArtHurtado,"MENTAL TOUGHNESS • No matter how tired you are, fighting for your life has no room for fatigue. Fight through the pain and fatigue or dont let it show.

1 week away! #CompetingForBullyPrevention! https://t.co/5z7WDUdJvD",Twitter for Android,,,,FALSE,FALSE,0,0,CompetingForBullyPrevention,,,,,http://pbs.twimg.com/ext_tw_video_thumb/965356875377033216/pu/img/hpYz8_S8mw5qEuXc.jpg,https://t.co/5z7WDUdJvD,https://twitter.com/MrArtHurtado/status/965357445953409024/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/965356875377033216/pu/img/hpYz8_S8mw5qEuXc.jpg,https://t.co/5z7WDUdJvD,https://twitter.com/MrArtHurtado/status/965357445953409024/video/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/944c03c1d85ef480.json,Fresno,"Fresno, CA",city,United States,US,|,|,-119.93251|-119.632419|-119.632419|-119.93251|36.648905|36.648905|36.923179|36.923179,California
965351846691983000,2018-02-18T22:26:30Z,836042766,BeerIsOK,"Tasty, juicy IPA with balanced malts. Has a good bite to it but doesn't overly fatigue the palate. - Drinking a Join Us In Creating Excellence (J.U.I.C.E.) by @narrowgaugebeer @ Minshall Park  — https://t.co/c1m2gaCfUK #photo",Untappd,,,,FALSE,FALSE,1,0,photo,,untp.beer/s/c563800326,https://t.co/c1m2gaCfUK,http://untp.beer/s/c563800326,,,,,,,,,3010585705,narrowgaugebeer,en,,,,,https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json,Tulsa,"Tulsa, OK",city,United States,US,36.0567|-95.9096,-95.9096|36.0567,-96.0656278|-95.761656|-95.761656|-96.0656278|35.968624|35.968624|36.250159|36.250159,Oklahoma
965350052188144000,2018-02-18T22:19:22Z,29045346,exadyto,"I am become fatigue, destroyer of Oppenheimer jokes",Tweetbot for iΟS,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8eaf185093884a9f.json,Los Alamos,"Los Alamos, NM",city,United States,US,|,|,-106.334744|-106.246164|-106.246164|-106.334744|35.8683376|35.8683376|35.913196|35.913196,New Mexico
965344237209432000,2018-02-18T21:56:16Z,1115705376,wwesjustice,@SpartDistrict6 This is the longest stretch in the school year without a break. The warm weather is beckoning for us to come out and embrace its warmth. But instead we’re stuck inside because somebody didn’t think this through. Grades will drop as the fatigue increases and morale decreases.,Twitter for iPhone,965338998460899000,377762951,SpartDistrict6,FALSE,FALSE,3,0,,,,,,,,,,,,,,377762951,SpartDistrict6,en,,,,,https://api.twitter.com/1.1/geo/id/948636e2e6e6c6a7.json,Roebuck,"Roebuck, SC",city,United States,US,|,|,-81.981733|-81.905481|-81.905481|-81.981733|34.858963|34.858963|34.905888|34.905888,South Carolina
965337202661249000,2018-02-18T21:28:18Z,27459896,juanitohayburg,"ElPasoTX-USA:no pm pedal,still slightly fatigued;SO GLAD I terminated at(super)Subway,AlpineTX-USA!Motoring back with my much better half via 118&gt;I-10 revealed to me that the potentially huge headwinds could reduce my already low mileage due to carrying extra water&amp;food...!",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6a0a3474d8c5113c.json,El Paso,"El Paso, TX",city,United States,US,|,|,-106.634874|-106.199987|-106.199987|-106.634874|31.6206683|31.6206683|31.966068|31.966068,Texas
965328436083376000,2018-02-18T20:53:28Z,15710462,jazzphreak,"I am fatigued with mass shootings. As Americans, we are all permanently stained. Prayers &amp; thoughts are useless as are protestations of ""never again."" Change will never happen without financially punishing the politicians &amp; NRA that fund perpetual mass killings.  #Power @eye_aud",Twitter Web Client,,,,FALSE,FALSE,0,0,Power,,,,,,,,,,,,,1368352274,eye_aud,en,,,,,https://api.twitter.com/1.1/geo/id/ecb63eb9d9d83b31.json,Shoreline,"Shoreline, WA",city,United States,US,|,|,-122.395019|-122.2913388|-122.2913388|-122.395019|47.7337608|47.7337608|47.777982|47.777982,Washington
965327002055033000,2018-02-18T20:47:46Z,1673042570,enzoacostantini,"Hella sick. Fatigue so bad, feels like I got my ass beat. I assume this is what getting your ass beat feels like",Twitter for iPhone,,,,FALSE,FALSE,10,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/697a6a59f44fe6e5.json,Emerald Lake Hills,"Emerald Lake Hills, CA",city,United States,US,|,|,-122.28205|-122.255485|-122.255485|-122.28205|37.454369|37.454369|37.477822|37.477822,California
965325203814470000,2018-02-18T20:40:38Z,68303987,Nicolette_BABEY,"Itching, losing hair, &amp; fatigue for 7 months #LupusChat https://t.co/iD763O0yu1",Twitter for iPhone,,,,TRUE,FALSE,1,4,LupusChat,,twitter.com/lupus_chat/sta…,https://t.co/iD763O0yu1,https://twitter.com/lupus_chat/status/965320198847856641,,,,,,,,,,,en,965320198847857000,"Q1: Did you ever experience any indication of illness before receiving your official diagnosis? If yes, for how long? #LupusChat https://t.co/eA0xdmz2os",,,https://api.twitter.com/1.1/geo/id/014f4cd64f60daea.json,Cockeysville,"Cockeysville, MD",city,United States,US,|,|,-76.6729123|-76.58212|-76.58212|-76.6729123|39.453647|39.453647|39.534252|39.534252,Maryland
965322109982474000,2018-02-18T20:28:20Z,213682009,MikeDury,"@MattMcCoyZone Other than the Iowa game, Jackson has been terrible in recent games. I also think everyone looks off — whether it be fatigue, or some other issue. (Except for Tate. He’s always high energy.) Rutgers on the schedule comes at a perfect time.",Twitter for iPhone,965320656534540000,105320070,MattMcCoyZone,FALSE,FALSE,0,0,,,,,,,,,,,,,,105320070,MattMcCoyZone,en,,,,,https://api.twitter.com/1.1/geo/id/fa4e630ce733de5b.json,Huber Ridge,"Huber Ridge, OH",city,United States,US,|,|,-82.932648|-82.8957684|-82.8957684|-82.932648|40.0795856|40.0795856|40.103794|40.103794,Ohio
965318245560537000,2018-02-18T20:12:59Z,3377403519,QueenDeshanel_,My body is soooo fatigue and I really don’t feel like doing anything at all,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c7ef5f3368b68777.json,Baton Rouge,"Baton Rouge, LA",city,United States,US,|,|,-91.218994|-90.962605|-90.962605|-91.218994|30.354161|30.354161|30.5640391|30.5640391,Louisiana
965312695389033000,2018-02-18T19:50:55Z,3514583481,Wiitchking,No homo but I have muscle fatigue In my stomach from dancing so much yesterday,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/b004be67b9fd6d8f.json,Norfolk,"Norfolk, VA",city,United States,US,|,|,-76.334287|-76.177085|-76.177085|-76.334287|36.820791|36.820791|36.969373|36.969373,Virginia
965304213151650000,2018-02-18T19:17:13Z,82259485,tobij,"Repeating the same process and expecting different results doesn’t work.  Perhaps when communication and understanding are problems, one is fatigued.  #niksen?

What is 'niksen'? How this Dutch practice could help you relieve stress https://t.co/7YWHS4zRpN via @NBCNews",Twitter for iPhone,,,,FALSE,FALSE,0,0,niksen,,today.com/home/why-nikse…,https://t.co/7YWHS4zRpN,https://www.today.com/home/why-niksen-dutch-art-doing-nothing-has-gone-viral-t122675,,,,,,,,,14173315,NBCNews,en,,,,,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,Fort Worth,"Fort Worth, TX",city,United States,US,|,|,-97.538285|-97.033542|-97.033542|-97.538285|32.569477|32.569477|32.990456|32.990456,Texas
965298676703875000,2018-02-18T18:55:13Z,1266011767,RmabucciMary,@FoxNews I'm already fatigued!!! For a long time.,Twitter for Android,965232642621891000,1367531,FoxNews,FALSE,FALSE,0,0,,,,,,,,,,,,,,1367531,FoxNews,en,,,,,https://api.twitter.com/1.1/geo/id/a586c0a0034ff5a4.json,Bel Air North,"Bel Air North, MD",city,United States,US,|,|,-76.434737|-76.289209|-76.289209|-76.434737|39.515467|39.515467|39.599101|39.599101,Maryland
