status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965970935856714000,2018-02-20T15:26:32Z,407456452,lesnooga,Diagnosed with type A flu. Taking Tamiflu.  Ugh!,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/2e5b7aeec8569317.json,Ringgold,"Ringgold, GA",city,United States,US,|,|,-85.1957372|-85.087955|-85.087955|-85.1957372|34.885052|34.885052|34.940708|34.940708,Georgia
965847099123286000,2018-02-20T07:14:27Z,432753603,delphotonet,"The flu is kicking my ass. Baby cat trying to cheer me up, so cute. Tamiflu is starting to work as I got my temp down to 100 today after a couple of scary 104 days! Immune system compromised, I leave the house to go to a local camera store to hold the new sony dslr model. #blurg https://t.co/9sWnNFK0uY",Twitter for iPhone,,,,FALSE,FALSE,0,0,blurg,,,,,http://pbs.twimg.com/media/DWdgzysVAAAvorZ.jpg,https://t.co/9sWnNFK0uY,https://twitter.com/delphotonet/status/965847099123286017/photo/1,photo,http://pbs.twimg.com/media/DWdgzysVAAAvorZ.jpg,https://t.co/9sWnNFK0uY,https://twitter.com/delphotonet/status/965847099123286017/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5aca79f0ebd329ee.json,Inglewood-Finn Hill,"Inglewood-Finn Hill, WA",city,United States,US,|,|,-122.267304|-122.187208|-122.187208|-122.267304|47.690177|47.690177|47.7509287|47.7509287,Washington
965766810934096000,2018-02-20T01:55:25Z,46461738,jbfremont,my latest nighttime routine #flu #flurecovery #tamiflu #tamiflutotherescue #mucinex… https://t.co/GOeTg4sAEq,Instagram,,,,FALSE,FALSE,0,0,flu|flurecovery|tamiflu|tamiflutotherescue|mucinex,,instagram.com/p/BfZpwWEB2hJ/,https://t.co/GOeTg4sAEq,https://www.instagram.com/p/BfZpwWEB2hJ/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6f36fc2e52870eee.json,Newport News,"Newport News, VA",city,United States,US,37.0708|-76.4844,-76.4844|37.0708,-76.62797|-76.387647|-76.387647|-76.62797|36.960216|36.960216|37.220386|37.220386,Virginia
965747916987126000,2018-02-20T00:40:20Z,10076322,filler,"TIL CVS Caremark automatically rejects a second #tamiflu prescription for your kid in a given rolling 90 day window. 

Even if it’s for a different strain.

Even if called in by a doctor. 

Ouch. Poor sick kiddo! /cc @CVSHealth",Tweetbot for iΟS,,,,FALSE,FALSE,2,0,tamiflu,,,,,,,,,,,,,122473388,CVSHealth,en,,,,,https://api.twitter.com/1.1/geo/id/bba15d635574b0b9.json,Jollyville,"Jollyville, TX",city,United States,US,|,|,-97.7852511|-97.718501|-97.718501|-97.7852511|30.4407872|30.4407872|30.473123|30.473123,Texas
965714904186581000,2018-02-19T22:29:09Z,15048470,psorensen,@PolitikMasFina I was diagnosed Flu B yesterday as well. At least there’s Tamiflu.  Hope you feel better soon.,Twitter for iPhone,965695417211085000,15872716,PolitikMasFina,FALSE,FALSE,1,0,,,,,,,,,,,,,,15872716,PolitikMasFina,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,Illinois
965693523159868000,2018-02-19T21:04:12Z,216110112,david_lippman,.@AsaHutchinson opens with statement about flu. Removing pre-authorization for Tamiflu for Medicaid users.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,269992801,AsaHutchinson,en,,,,,https://api.twitter.com/1.1/geo/id/45a45eb8e30e7b14.json,Little Rock,"Little Rock, AR",city,United States,US,|,|,-92.5215951|-92.1630491|-92.1630491|-92.5215951|34.6259499|34.6259499|34.8178224|34.8178224,Arkansas
965677031601197000,2018-02-19T19:58:40Z,805789092,aubbie725,"@bailessss Saturday night/Sunday....Sunday — runny nose and allergic reaction to Tamiflu! Monday — Fever, cough, stuffiness...I would say aches and pains, but my body hurts all over all the time, so I don’t really know...headache for sure!",Twitter for iPhone,965668923143270000,556440530,bailessss,FALSE,FALSE,1,0,,,,,,,,,,,,,,556440530,bailessss,en,,,,,https://api.twitter.com/1.1/geo/id/df1b6e7143e9c8d4.json,Lafayette,"Lafayette, IN",city,United States,US,|,|,-86.92488|-86.768625|-86.768625|-86.92488|40.339754|40.339754|40.474718|40.474718,Indiana
965662315042484000,2018-02-19T19:00:11Z,250344417,xriahhh,I refuse to take tamiflu again that shit damn near made to kill u cause wtf,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/009df16b3d0834c7.json,Wright-Patterson Air Force Base,"Wright-Patterson Air Force Base, OH",city,United States,US,|,|,-84.122669|-84.0187502|-84.0187502|-84.122669|39.769967|39.769967|39.8431316|39.8431316,Ohio
965646778270876000,2018-02-19T17:58:27Z,36961405,A13xiaH,"#Motrin and #Tamiflu all around 😷 @ Canastota, New York https://t.co/ioI5fpeaHY",Instagram,,,,FALSE,FALSE,0,0,Motrin|Tamiflu,,instagram.com/p/BfYzKy9lJHQ/,https://t.co/ioI5fpeaHY,https://www.instagram.com/p/BfYzKy9lJHQ/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/41380c34432c038f.json,Canastota,"Canastota, NY",city,United States,US,43.0808|-75.7536,-75.7536|43.0808,-75.775971|-75.721147|-75.721147|-75.775971|43.06047|43.06047|43.097681|43.097681,New York
965641561676681000,2018-02-19T17:37:43Z,60569724,cathywithwings,"@CDC_eHealth Okay, doc tested I was neg for flu test last Wed. I took z-pack for 5 days and today I am worse than last Wed. Too late for TamiFlu? I don't think I can even drive to doc to get it. Can you help? What can I do?",Twitter Web Client,,15587500,CDC_eHealth,FALSE,FALSE,0,0,,,,,,,,,,,,,,15587500,CDC_eHealth,en,,,,,https://api.twitter.com/1.1/geo/id/55b4f9e5c516e0b6.json,Orlando,"Orlando, FL",city,United States,US,|,|,-81.507905|-81.2276403|-81.2276403|-81.507905|28.3882177|28.3882177|28.615139|28.615139,Florida
